3890|37.77113|-122.45503
3891|37.77365|-122.44237
3892|37.74155|-122.44051
3893|37.79237|-122.44854
3894|37.73071|-122.4398
3895|37.76525|-122.41637
3896|37.75937|-122.40695
3897|37.75708|-122.41781
3898|37.75598|-122.4177
3899|37.82714|-122.36828
3900|37.71228|-122.38161
3901|37.71089|-122.42038
3902|37.77985|-122.48255
3903|37.71937|-122.44308
3904|37.76839|-122.48534
3905|37.79821|-122.45511
3906|37.81324|-122.37108
3907|37.73922|-122.43641
3908|37.79692|-122.45707
3909|37.77429|-122.45835
3910|37.77233|-122.46653
3911|37.76404|-122.50941
3912|37.76514|-122.49826
3913|37.76551|-122.50426
3914|37.71074|-122.41881
3915|37.75553|-122.41766
3916|37.77065|-122.44206
3917|37.77366|-122.4257
3918|37.75884|-122.41577
3919|37.75314|-122.42978
3920|37.71528|-122.44809
3921|37.7713|-122.45917
3922|37.81657|-122.37182
3923|37.71227|-122.41743
3924|37.72206|-122.43976
3925|37.78223|-122.39892
3926|37.70996|-122.41938
3927|37.70976|-122.38476
3928|37.77461|-122.42026
3929|37.79918|-122.47782
3930|37.7725|-122.44236
3931|37.77073|-122.47921
3932|37.74034|-122.43947
3933|37.75884|-122.41577
3934|37.77454|-122.48218
3935|37.74253|-122.43878
3936|37.77461|-122.42026
3937|37.73146|-122.42976
3938|37.81657|-122.37182
3939|37.81017|-122.36767
3940|37.80908|-122.36353
3941|37.77065|-122.44206
3942|37.7713|-122.45917
3943|37.76606|-122.49677
3944|37.71528|-122.44809
3945|37.74239|-122.4407
3946|37.78891|-122.46313
3947|37.73067|-122.4534
3948|37.79389|-122.40219
3949|37.82804|-122.36884
3950|37.78223|-122.39892
3951|37.70996|-122.41938
3952|37.70976|-122.38476
3953|37.71227|-122.41743
3954|37.77221|-122.43723
3955|37.77324|-122.45899
3956|37.73076|-122.43986
3957|37.74365|-122.43763
3958|37.74778|-122.41487
3959|37.71194|-122.41877
3960|37.73556|-122.50611
3961|37.76614|-122.4929
3962|37.77139|-122.46617
3963|37.82262|-122.37608
3964|37.75314|-122.42978
3965|37.79918|-122.47782
3966|37.77366|-122.4257
3967|37.81058|-122.36752
3968|37.77187|-122.46202
3969|37.76838|-122.48503
3970|37.75868|-122.41796
3971|37.75599|-122.40947
3972|37.75553|-122.41766
3973|37.76668|-122.5063
3974|37.77099|-122.45687
3975|37.72206|-122.43976
3976|37.81731|-122.37228
3977|37.81731|-122.37228
3978|37.81046|-122.36744
3979|37.73984|-122.39127
3980|37.79441|-122.4014
3981|37.71231|-122.41772
3982|37.7094|-122.38289
3983|37.7725|-122.44236
3984|37.74034|-122.43947
3985|37.74238|-122.44013
3986|37.74016|-122.43582
3987|37.79237|-122.44854
3988|37.77324|-122.45899
3989|37.72905|-122.45117
3990|37.76404|-122.50941
3991|37.76403|-122.50985
3992|37.73541|-122.50682
3993|37.77338|-122.46588
3994|37.79555|-122.46906
3995|37.79824|-122.45504
3996|37.74155|-122.44051
3997|37.79692|-122.45707
3998|37.73922|-122.43641
3999|37.76525|-122.41637
4000|37.7726|-122.46581
4001|37.77233|-122.46653
4002|37.77097|-122.47615
4003|37.75782|-122.39021
4004|37.7913|-122.42244
4005|37.72906|-122.45244
4006|37.74067|-122.43864
4007|37.77365|-122.44237
4008|37.71937|-122.44308
4009|37.77429|-122.45835
4010|37.75708|-122.41781
4011|37.75598|-122.4177
4012|37.8099|-122.36612
4013|37.73071|-122.4398
4014|37.71228|-122.38161
4015|37.81324|-122.37108
4016|37.79114|-122.45185
4017|37.79805|-122.46903
4018|37.77343|-122.50576
4019|37.76839|-122.48534
4020|37.7254|-122.50371
4021|37.79821|-122.45511
4022|37.80034|-122.47816
4023|37.80896|-122.36883
4024|37.81015|-122.36743
4025|37.74196|-122.39501
4026|37.75493|-122.42702
4027|37.73998|-122.43755
4028|37.74287|-122.43806
4029|37.74276|-122.42879
4030|37.73887|-122.43662
4031|37.76029|-122.41811
4032|37.76793|-122.48818
4033|37.77073|-122.47921
4034|37.75245|-122.41518
4035|37.772|-122.4389
4036|37.77265|-122.46107
4037|37.76042|-122.4159
4038|37.78187|-122.41386
4039|37.75353|-122.41528
4040|37.76551|-122.50426
4041|37.7142|-122.38165
4042|37.71074|-122.41881
4043|37.78386|-122.45792
4044|37.78264|-122.4004
4045|37.82013|-122.34333
4046|37.76849|-122.41671
4047|37.76525|-122.41637
4048|37.77528|-122.42042
4049|37.76614|-122.4929
4050|37.7907|-122.40722
4051|37.7905|-122.43584
4052|37.78966|-122.45957
4053|37.7701|-122.45372
4054|37.75884|-122.41577
4055|37.73076|-122.43974
4056|37.76189|-122.41827
4057|37.78973|-122.42726
4058|37.78751|-122.45933
4059|37.78585|-122.483
4060|37.76514|-122.49826
4061|37.71089|-122.42038
4062|37.77113|-122.45503
4063|37.72915|-122.45399
4064|37.75937|-122.40695
4065|37.76551|-122.50426
4066|37.78222|-122.39986
4067|37.77985|-122.48255
4068|37.7884|-122.40357
4069|37.82714|-122.36828
4070|37.77259|-122.46652
4071|37.73081|-122.4398
4072|37.76421|-122.39081
4073|37.77219|-122.43735
4074|37.79821|-122.45511
4075|37.77113|-122.47397
4076|37.81054|-122.36464
4077|37.78259|-122.39937
4078|37.75702|-122.39225
4079|37.70996|-122.41938
4080|37.77036|-122.4605
4081|37.7771|-122.44333
4082|37.77203|-122.43865
4083|37.75912|-122.418
4084|37.71463|-122.39759
4085|37.78623|-122.39066
4086|37.71528|-122.44809
4087|37.81731|-122.37228
4088|37.72906|-122.45244
4089|37.79918|-122.47782
4090|37.77073|-122.47921
4091|37.76793|-122.48818
4092|37.77648|-122.40418
4093|37.71227|-122.41743
4094|37.7713|-122.45917
4095|37.77065|-122.44206
4096|37.81657|-122.37182
4097|37.77203|-122.43865
4098|37.78623|-122.39066
4099|37.71463|-122.39759
4100|37.772|-122.4389
4101|37.77139|-122.46617
4102|37.8099|-122.36612
4103|37.76042|-122.4159
4104|37.75353|-122.41528
4105|37.7142|-122.38165
4106|37.78187|-122.41386
4107|37.76551|-122.50426
4108|37.77265|-122.46107
4109|37.75245|-122.41518
4110|37.74034|-122.43947
4111|37.75702|-122.39225
4112|37.77113|-122.47397
4113|37.7771|-122.44333
4114|37.77036|-122.4605
4115|37.75884|-122.41577
4116|37.76838|-122.48503
4117|37.74778|-122.41487
4118|37.73146|-122.42976
4119|37.81017|-122.36767
4120|37.80908|-122.36353
4121|37.77454|-122.48218
4122|37.76606|-122.49677
4123|37.77221|-122.43723
4124|37.77099|-122.45687
4125|37.75912|-122.418
4126|37.75553|-122.41766
4127|37.72915|-122.45399
4128|37.70996|-122.41938
4129|37.81054|-122.36464
4130|37.76421|-122.39081
4131|37.79821|-122.45511
4132|37.76849|-122.41671
4133|37.74253|-122.43878
4134|37.77219|-122.43735
4135|37.78259|-122.39937
4136|37.78386|-122.45792
4137|37.73076|-122.43974
4138|37.73081|-122.4398
4139|37.7884|-122.40357
4140|37.74239|-122.4407
4141|37.79389|-122.40219
4142|37.73067|-122.4534
4143|37.82804|-122.36884
4144|37.78891|-122.46313
4145|37.78973|-122.42726
4146|37.71074|-122.41881
4147|37.75868|-122.41796
4148|37.75599|-122.40947
4149|37.7725|-122.44236
4150|37.77366|-122.4257
4151|37.75314|-122.42978
4152|37.77343|-122.50576
4153|37.80034|-122.47816
4154|37.73076|-122.43986
4155|37.75598|-122.4177
4156|37.76525|-122.41637
4157|37.77233|-122.46653
4158|37.81324|-122.37108
4159|37.79692|-122.45707
4160|37.73541|-122.50682
4161|37.74155|-122.44051
4162|37.73922|-122.43641
4163|37.75493|-122.42702
4164|37.74276|-122.42879
4165|37.77187|-122.46202
4166|37.7254|-122.50371
4167|37.74196|-122.39501
4168|37.79805|-122.46903
4169|37.81015|-122.36743
4170|37.79114|-122.45185
4171|37.76839|-122.48534
4172|37.77097|-122.47615
4173|37.76029|-122.41811
4174|37.74287|-122.43806
4175|37.73887|-122.43662
4176|37.80896|-122.36883
4177|37.79821|-122.45511
4178|37.78223|-122.39892
4179|37.70976|-122.38476
4180|37.70996|-122.41938
4181|37.72206|-122.43976
4182|37.77461|-122.42026
4183|37.76551|-122.50426
4184|37.76525|-122.41637
4185|37.81731|-122.37228
4186|37.76943|-122.41157
4187|37.7907|-122.40722
4188|37.76514|-122.49826
4189|37.78751|-122.45933
4190|37.77528|-122.42042
4191|37.79237|-122.44854
4192|37.75059|-122.39152
4193|37.76189|-122.41827
4194|37.82262|-122.37608
4195|37.74365|-122.43763
4196|37.77324|-122.45899
4197|37.77365|-122.44237
4198|37.75884|-122.41577
4199|37.7701|-122.45372
4200|37.75708|-122.41781
4201|37.76403|-122.50985
4202|37.75937|-122.40695
4203|37.73556|-122.50611
4204|37.71089|-122.42038
4205|37.71194|-122.41877
4206|37.76668|-122.5063
4207|37.77113|-122.45503
4208|37.77259|-122.46652
4209|37.73071|-122.4398
4210|37.71937|-122.44308
4211|37.76404|-122.50941
4212|37.82714|-122.36828
4213|37.77985|-122.48255
4214|37.71231|-122.41772
4215|37.74067|-122.43864
4216|37.7913|-122.42244
4217|37.7726|-122.46581
4218|37.77324|-122.45899
4219|37.74238|-122.44013
4220|37.75782|-122.39021
4221|37.71228|-122.38161
4222|37.77429|-122.45835
4223|37.72905|-122.45117
4224|37.74016|-122.43582
4225|37.73998|-122.43755
4226|37.77338|-122.46588
4227|37.7094|-122.38289
4228|37.73984|-122.39127
4229|37.81058|-122.36752
4230|37.79441|-122.4014
4231|37.79555|-122.46906
4232|37.81046|-122.36744
4233|37.7905|-122.43584
4234|37.78222|-122.39986
4235|37.78264|-122.4004
4236|37.76614|-122.4929
4237|37.78966|-122.45957
4238|37.78585|-122.483
4239|37.77203|-122.43865
4240|37.73146|-122.42976
4241|37.71463|-122.39759
4242|37.81017|-122.36767
4243|37.80908|-122.36353
4244|37.74034|-122.43947
4245|37.77461|-122.42026
4246|37.70976|-122.38476
4247|37.70996|-122.41938
4248|37.78223|-122.39892
4249|37.77036|-122.4605
4250|37.73076|-122.43986
4251|37.7771|-122.44333
4252|37.77113|-122.47397
4253|37.75884|-122.41577
4254|37.75702|-122.39225
4255|37.73984|-122.39127
4256|37.81731|-122.37228
4257|37.7094|-122.38289
4258|37.81058|-122.36752
4259|37.77099|-122.45687
4260|37.77187|-122.46202
4261|37.76838|-122.48503
4262|37.75599|-122.40947
4263|37.75868|-122.41796
4264|37.72906|-122.45244
4265|37.75912|-122.418
4266|37.77073|-122.47921
4267|37.76793|-122.48818
4268|37.79918|-122.47782
4269|37.79555|-122.46906
4270|37.71528|-122.44809
4271|37.72915|-122.45399
4272|37.81046|-122.36744
4273|37.71227|-122.41743
4274|37.72206|-122.43976
4275|37.81657|-122.37182
4276|37.79441|-122.4014
4277|37.77065|-122.44206
4278|37.7713|-122.45917
4279|37.77324|-122.45899
4280|37.76668|-122.5063
4281|37.73556|-122.50611
4282|37.71194|-122.41877
4283|37.75059|-122.39152
4284|37.82262|-122.37608
4285|37.76614|-122.4929
4286|37.78585|-122.483
4287|37.78264|-122.4004
4288|37.7905|-122.43584
4289|37.78386|-122.45792
4290|37.78966|-122.45957
4291|37.7907|-122.40722
4292|37.76525|-122.41637
4293|37.74365|-122.43763
4294|37.73076|-122.43974
4295|37.76849|-122.41671
4296|37.77366|-122.4257
4297|37.75553|-122.41766
4298|37.75314|-122.42978
4299|37.77648|-122.40418
4300|37.81731|-122.37228
4301|37.74196|-122.39501
4302|37.71074|-122.41881
4303|37.7725|-122.44236
4304|37.75782|-122.39021
4305|37.7913|-122.42244
4306|37.80034|-122.47816
4307|37.74067|-122.43864
4308|37.7254|-122.50371
4309|37.75493|-122.42702
4310|37.74276|-122.42879
4311|37.77343|-122.50576
4312|37.82804|-122.36884
4313|37.81054|-122.36464
4314|37.76421|-122.39081
4315|37.71231|-122.41772
4316|37.78891|-122.46313
4317|37.76606|-122.49677
4318|37.79821|-122.45511
4319|37.70996|-122.41938
4320|37.73067|-122.4534
4321|37.76189|-122.41827
4322|37.77528|-122.42042
4323|37.78751|-122.45933
4324|37.78973|-122.42726
4325|37.7701|-122.45372
4326|37.75884|-122.41577
4327|37.8099|-122.36612
4328|37.772|-122.4389
4329|37.74253|-122.43878
4330|37.73071|-122.4398
4331|37.77429|-122.45835
4332|37.76403|-122.50985
4333|37.75708|-122.41781
4334|37.71228|-122.38161
4335|37.77365|-122.44237
4336|37.81324|-122.37108
4337|37.79692|-122.45707
4338|37.73541|-122.50682
4339|37.71937|-122.44308
4340|37.76525|-122.41637
4341|37.75598|-122.4177
4342|37.77233|-122.46653
4343|37.76404|-122.50941
4344|37.74155|-122.44051
4345|37.73922|-122.43641
4346|37.76551|-122.50426
4347|37.76042|-122.4159
4348|37.77097|-122.47615
4349|37.78187|-122.41386
4350|37.75353|-122.41528
4351|37.7142|-122.38165
4352|37.77454|-122.48218
4353|37.7884|-122.40357
4354|37.72905|-122.45117
4355|37.74238|-122.44013
4356|37.74016|-122.43582
4357|37.79389|-122.40219
4358|37.77324|-122.45899
4359|37.74239|-122.4407
4360|37.73081|-122.4398
4361|37.77221|-122.43723
4362|37.80896|-122.36883
4363|37.81015|-122.36743
4364|37.79114|-122.45185
4365|37.79821|-122.45511
4366|37.78623|-122.39066
4367|37.74287|-122.43806
4368|37.73998|-122.43755
4369|37.76029|-122.41811
4370|37.7726|-122.46581
4371|37.76839|-122.48534
4372|37.77265|-122.46107
4373|37.77139|-122.46617
4374|37.77338|-122.46588
4375|37.75245|-122.41518
4376|37.74778|-122.41487
4377|37.79237|-122.44854
4378|37.78259|-122.39937
4379|37.77219|-122.43735
4380|37.82714|-122.36828
4381|37.77113|-122.45503
4382|37.73887|-122.43662
4383|37.75937|-122.40695
4384|37.77259|-122.46652
4385|37.77985|-122.48255
4386|37.79805|-122.46903
4387|37.76514|-122.49826
4388|37.76551|-122.50426
4389|37.71089|-122.42038
4390|37.76943|-122.41157
4391|37.78222|-122.39986
4392|37.81015|-122.36743
4393|37.80896|-122.36883
4394|37.73887|-122.43662
4395|37.79805|-122.46903
4396|37.74287|-122.43806
4397|37.79114|-122.45185
4398|37.76029|-122.41811
4399|37.75598|-122.4177
4400|37.73922|-122.43641
4401|37.79692|-122.45707
4402|37.81324|-122.37108
4403|37.76525|-122.41637
4404|37.77233|-122.46653
4405|37.76404|-122.50941
4406|37.78549|-122.39177
4407|37.74155|-122.44051
4408|37.71937|-122.44308
4409|37.77365|-122.44237
4410|37.77097|-122.47615
4411|37.77113|-122.45503
4412|37.75708|-122.41781
4413|37.77429|-122.45835
4414|37.71228|-122.38161
4415|37.73071|-122.4398
4416|37.71089|-122.42038
4417|37.82013|-122.34333
4418|37.76849|-122.41671
4419|37.78386|-122.45792
4420|37.73076|-122.43974
4421|37.7907|-122.40722
4422|37.78966|-122.45957
4423|37.79237|-122.44854
4424|37.78585|-122.483
4425|37.82714|-122.36828
4426|37.75937|-122.40695
4427|37.78264|-122.4004
4428|37.76525|-122.41637
4429|37.7905|-122.43584
4430|37.77985|-122.48255
4431|37.76614|-122.4929
4432|37.76514|-122.49826
4433|37.76551|-122.50426
4434|37.76403|-122.50985
4435|37.76945|-122.41188
4436|37.79821|-122.45511
4437|37.76839|-122.48534
4438|37.78222|-122.39986
4439|37.77259|-122.46652
4440|37.79918|-122.47782
4441|37.77073|-122.47921
4442|37.72906|-122.45244
4443|37.772|-122.4389
4444|37.76793|-122.48818
4445|37.81058|-122.36752
4446|37.81731|-122.37228
4447|37.77099|-122.45687
4448|37.77187|-122.46202
4449|37.7725|-122.44236
4450|37.81731|-122.37228
4451|37.72206|-122.43976
4452|37.79441|-122.4014
4453|37.71074|-122.41881
4454|37.7094|-122.38289
4455|37.73984|-122.39127
4456|37.79824|-122.45504
4457|37.81046|-122.36744
4458|37.79555|-122.46906
4459|37.73556|-122.50611
4460|37.76668|-122.5063
4461|37.75314|-122.42978
4462|37.75553|-122.41766
4463|37.77663|-122.40395
4464|37.77366|-122.4257
4465|37.73076|-122.43986
4466|37.77324|-122.45899
4467|37.74034|-122.43947
4468|37.74365|-122.43763
4469|37.71194|-122.41877
4470|37.74253|-122.43878
4471|37.82262|-122.37608
4472|37.75912|-122.418
4473|37.77113|-122.47397
4474|37.77203|-122.43865
4475|37.71463|-122.39759
4476|37.7771|-122.44333
4477|37.74651|-122.48132
4478|37.77036|-122.4605
4479|37.72915|-122.45399
4480|37.77343|-122.50576
4481|37.74067|-122.43864
4482|37.74276|-122.42879
4483|37.71231|-122.41772
4484|37.75782|-122.39021
4485|37.75493|-122.42702
4486|37.76551|-122.50426
4487|37.76042|-122.4159
4488|37.77065|-122.44206
4489|37.71528|-122.44809
4490|37.7913|-122.42244
4491|37.7142|-122.38165
4492|37.75353|-122.41528
4493|37.78187|-122.41386
4494|37.75245|-122.41518
4495|37.71227|-122.41743
4496|37.80034|-122.47816
4497|37.78623|-122.39066
4498|37.76189|-122.41827
4499|37.70996|-122.41938
4500|37.7701|-122.45372
4501|37.77528|-122.42042
4502|37.78751|-122.45933
4503|37.76421|-122.39081
4504|37.8099|-122.36612
4505|37.80908|-122.36353
4506|37.81017|-122.36767
4507|37.75599|-122.40947
4508|37.76606|-122.49677
4509|37.75868|-122.41796
4510|37.73146|-122.42976
4511|37.76838|-122.48503
4512|37.73081|-122.4398
4513|37.74778|-122.41487
4514|37.74196|-122.39501
4515|37.7254|-122.50371
4516|37.7884|-122.40357
4517|37.75884|-122.41577
4518|37.77221|-122.43723
4519|37.79389|-122.40219
4520|37.74239|-122.4407
4521|37.78259|-122.39937
4522|37.81054|-122.36464
4523|37.79821|-122.45511
4524|37.77219|-122.43735
4525|37.78973|-122.42726
4526|37.73067|-122.4534
4527|37.77454|-122.48218
4528|37.78891|-122.46313
4529|37.82804|-122.36884
4530|37.74238|-122.44013
4531|37.74016|-122.43582
4532|37.77338|-122.46588
4533|37.73998|-122.43755
4534|37.7713|-122.45917
4535|37.7726|-122.46581
4536|37.81657|-122.37182
4537|37.77324|-122.45899
4538|37.72905|-122.45117
4539|37.70976|-122.38476
4540|37.77139|-122.46617
4541|37.78223|-122.39892
4542|37.77265|-122.46107
4543|37.70996|-122.41938
4544|37.77461|-122.42026
4545|37.75884|-122.41577
4546|37.74778|-122.41487
4547|37.76849|-122.41671
4548|37.73076|-122.43974
4549|37.76551|-122.50426
4550|37.75245|-122.41518
4551|37.77265|-122.46107
4552|37.77139|-122.46617
4553|37.75353|-122.41528
4554|37.78623|-122.39066
4555|37.78187|-122.41386
4556|37.7142|-122.38165
4557|37.76042|-122.4159
4558|37.72906|-122.45244
4559|37.77073|-122.47921
4560|37.79918|-122.47782
4561|37.76793|-122.48818
4562|37.81731|-122.37228
4563|37.8099|-122.36612
4564|37.71074|-122.41881
4565|37.78223|-122.39892
4566|37.81657|-122.37182
4567|37.77065|-122.44206
4568|37.7713|-122.45917
4569|37.71227|-122.41743
4570|37.72206|-122.43976
4571|37.71528|-122.44809
4572|37.70976|-122.38476
4573|37.70996|-122.41938
4574|37.7725|-122.44236
4575|37.75868|-122.41796
4576|37.772|-122.4389
4577|37.81058|-122.36752
4578|37.7094|-122.38289
4579|37.82013|-122.34333
4580|37.81046|-122.36744
4581|37.77099|-122.45687
4582|37.76838|-122.48503
4583|37.81731|-122.37228
4584|37.79441|-122.4014
4585|37.73984|-122.39127
4586|37.79555|-122.46906
4587|37.77187|-122.46202
4588|37.75599|-122.40947
4589|37.79824|-122.45504
4590|37.77461|-122.42026
4591|37.75884|-122.41577
4592|37.71463|-122.39759
4593|37.77203|-122.43865
4594|37.77366|-122.4257
4595|37.75553|-122.41766
4596|37.82804|-122.36884
4597|37.77221|-122.43723
4598|37.75912|-122.418
4599|37.76668|-122.5063
4600|37.82262|-122.37608
4601|37.74365|-122.43763
4602|37.71194|-122.41877
4603|37.73556|-122.50611
4604|37.75314|-122.42978
4605|37.78259|-122.39937
4606|37.73081|-122.4398
4607|37.73076|-122.43986
4608|37.73067|-122.4534
4609|37.77219|-122.43735
4610|37.74239|-122.4407
4611|37.77454|-122.48218
4612|37.79389|-122.40219
4613|37.7884|-122.40357
4614|37.76606|-122.49677
4615|37.70996|-122.41938
4616|37.76421|-122.39081
4617|37.79821|-122.45511
4618|37.81054|-122.36464
4619|37.7701|-122.45372
4620|37.76189|-122.41827
4621|37.78751|-122.45933
4622|37.78891|-122.46313
4623|37.77528|-122.42042
4624|37.75884|-122.41577
4625|37.74238|-122.44013
4626|37.74016|-122.43582
4627|37.77324|-122.45899
4628|37.72905|-122.45117
4629|37.80908|-122.36353
4630|37.73146|-122.42976
4631|37.81017|-122.36767
4632|37.71231|-122.41772
4633|37.74253|-122.43878
4634|37.7771|-122.44333
4635|37.77036|-122.4605
4636|37.74651|-122.48132
4637|37.77324|-122.45899
4638|37.77113|-122.47397
4639|37.72915|-122.45399
4640|37.73998|-122.43755
4641|37.77338|-122.46588
4642|37.78973|-122.42726
4643|37.7254|-122.50371
4644|37.74034|-122.43947
4645|37.77343|-122.50576
4646|37.75493|-122.42702
4647|37.74276|-122.42879
4648|37.74196|-122.39501
4649|37.74067|-122.43864
4650|37.77097|-122.47615
4651|37.81015|-122.36743
4652|37.74287|-122.43806
4653|37.80034|-122.47816
4654|37.7913|-122.42244
4655|37.75782|-122.39021
4656|37.79692|-122.45707
4657|37.74155|-122.44051
4658|37.73922|-122.43641
4659|37.78549|-122.39177
4660|37.71228|-122.38161
4661|37.76403|-122.50985
4662|37.76404|-122.50941
4663|37.76614|-122.4929
4664|37.77429|-122.45835
4665|37.77365|-122.44237
4666|37.77259|-122.46652
4667|37.77985|-122.48255
4668|37.82714|-122.36828
4669|37.81324|-122.37108
4670|37.71937|-122.44308
4671|37.75708|-122.41781
4672|37.76525|-122.41637
4673|37.75598|-122.4177
4674|37.7907|-122.40722
4675|37.78264|-122.4004
4676|37.76525|-122.41637
4677|37.78386|-122.45792
4678|37.77233|-122.46653
4679|37.78585|-122.483
4680|37.73071|-122.4398
4681|37.7726|-122.46581
4682|37.7905|-122.43584
4683|37.78966|-122.45957
4684|37.78222|-122.39986
4685|37.76029|-122.41811
4686|37.73887|-122.43662
4687|37.79114|-122.45185
4688|37.79805|-122.46903
4689|37.76839|-122.48534
4690|37.80896|-122.36883
4691|37.79821|-122.45511
4692|37.75937|-122.40695
4693|37.76966|-122.41729
4694|37.76551|-122.50426
4695|37.77113|-122.45503
4696|37.71089|-122.42038
4697|37.79237|-122.44854
4698|37.76514|-122.49826
4699|37.73984|-122.39127
4700|37.79441|-122.4014
4701|37.7094|-122.38289
4702|37.71227|-122.41743
4703|37.71528|-122.44809
4704|37.77065|-122.44206
4705|37.77461|-122.42026
4706|37.78223|-122.39892
4707|37.77187|-122.46202
4708|37.77099|-122.45687
4709|37.81046|-122.36744
4710|37.79824|-122.45504
4711|37.79555|-122.46906
4712|37.74651|-122.48132
4713|37.72915|-122.45399
4714|37.77113|-122.47397
4715|37.77036|-122.4605
4716|37.7771|-122.44333
4717|37.81058|-122.36752
4718|37.77366|-122.4257
4719|37.75553|-122.41766
4720|37.75912|-122.418
4721|37.75314|-122.42978
4722|37.72206|-122.43976
4723|37.70976|-122.38476
4724|37.75884|-122.41577
4725|37.70996|-122.41938
4726|37.81657|-122.37182
4727|37.81731|-122.37228
4728|37.77324|-122.45899
4729|37.7713|-122.45917
4730|37.74253|-122.43878
4731|37.73076|-122.43986
4732|37.71463|-122.39759
4733|37.77203|-122.43865
4734|37.76838|-122.48503
4735|37.76042|-122.4159
4736|37.77454|-122.48218
4737|37.75599|-122.40947
4738|37.7725|-122.44236
4739|37.81731|-122.37228
4740|37.71074|-122.41881
4741|37.74196|-122.39501
4742|37.77528|-122.42042
4743|37.79821|-122.45511
4744|37.78751|-122.45933
4745|37.74238|-122.44013
4746|37.74016|-122.43582
4747|37.72905|-122.45117
4748|37.7254|-122.50371
4749|37.71231|-122.41772
4750|37.78973|-122.42726
4751|37.73998|-122.43755
4752|37.74067|-122.43864
4753|37.7913|-122.42244
4754|37.80034|-122.47816
4755|37.77338|-122.46588
4756|37.7726|-122.46581
4757|37.75782|-122.39021
4758|37.77324|-122.45899
4759|37.75493|-122.42702
4760|37.74276|-122.42879
4761|37.76189|-122.41827
4762|37.77343|-122.50576
4763|37.7701|-122.45372
4764|37.76793|-122.48818
4765|37.7907|-122.40722
4766|37.76849|-122.41671
4767|37.73076|-122.43974
4768|37.78386|-122.45792
4769|37.80896|-122.36883
4770|37.76525|-122.41637
4771|37.76839|-122.48534
4772|37.79821|-122.45511
4773|37.76421|-122.39081
4774|37.81054|-122.36464
4775|37.7884|-122.40357
4776|37.75884|-122.41577
4777|37.74239|-122.4407
4778|37.73067|-122.4534
4779|37.79389|-122.40219
4780|37.73081|-122.4398
